INT_NO,INT_CREATE_DATE,INT_SPLIT1,INT_SPLIT2,INT_SPLIT3,INT_SPLIT4,INT_SPLIT5,INT_SPLIT6,INT_SPLIT7,INT_SPLIT8,INT_OFFSET,INT_CYCLE
70,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
70,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
71,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
72,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
73,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
74,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
76,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
77,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
269,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
271,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
272,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
273,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
274,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
275,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
276,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
277,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
278,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
279,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
280,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
280,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
280,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
280,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
280,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
280,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
280,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
280,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
280,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
280,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
281,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
282,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
283,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
284,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
285,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
286,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
