INT_NO,INT_PHASE_NO,INT_PLAN_CLSS,INT_RING,INT_FLOW_NO,INT_MIN_SPLIT,INT_MAX_SPLIT,INT_YELLOW,INT_MAIN_PHASE,INT_LANE,INT_PHASE_LAT1,INT_PHASE_LNG1,INT_PHASE_LAT2,INT_PHASE_LNG2,INT_PHASE_LAT3,INT_PHASE_LNG3
120,3,0,0,8,0,0,0,0,0,37.3816,127.13108,37.38185,127.13081,37.38193,127.13071
120,3,0,1,3,0,0,0,0,0,37.38147,127.13089,37.38172,127.13062,37.38164,127.13051
120,4,0,0,7,0,0,0,0,0,37.38208,127.13052,37.38185,127.13081,37.38193,127.13091
120,4,0,1,4,0,0,0,0,0,37.38194,127.13034,37.38171,127.13063,37.38162,127.13072
121,1,0,0,6,0,0,0,0,0,37.38067,127.12895,37.38045,127.12865,37.38037,127.12854
121,1,0,1,2,0,0,0,0,0,37.38008,127.12852,37.38031,127.12882,37.38038,127.12893
121,2,0,0,8,0,0,0,0,0,37.3802,127.12909,37.38044,127.12882,37.38053,127.12872
121,2,0,1,3,0,0,0,0,0,37.38007,127.12891,37.38031,127.12864,37.38023,127.12853
122,1,0,0,5,0,0,0,0,0,37.37934,127.12714,37.37955,127.12745,37.37964,127.12735
122,1,0,1,2,0,0,0,0,0,37.37919,127.1273,37.3794,127.12761,37.37948,127.12771
122,2,0,0,6,0,0,0,0,0,37.37977,127.12774,37.37954,127.12744,37.37947,127.12733
122,2,0,1,1,0,0,0,0,0,37.37962,127.12791,37.3794,127.12761,37.37932,127.12771
122,3,0,0,7,0,0,0,0,0,37.37979,127.12736,37.37954,127.12762,37.37962,127.12773
122,3,0,1,4,0,0,0,0,0,37.37966,127.12717,37.37941,127.12743,37.37933,127.12753
122,4,0,0,8,0,0,0,0,0,37.37931,127.1279,37.37954,127.12761,37.37963,127.12752
122,4,0,1,3,0,0,0,0,0,37.37917,127.12772,37.3794,127.12744,37.37933,127.12733
123,1,0,1,4,0,0,0,0,0,37.3786,127.1256,37.37834,127.12585,37.37827,127.12596
123,1,0,0,8,0,0,0,0,0,37.37827,127.12634,37.37848,127.12602,37.37857,127.12593
123,2,0,0,7,0,0,0,0,0,37.37872,127.1258,37.37846,127.12604,37.37854,127.12616
123,2,0,1,4,0,0,0,0,0,37.3786,127.1256,37.37834,127.12585,37.37827,127.12596
123,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
123,4,0,1,1,0,0,0,0,0,37.37854,127.12634,37.37833,127.12603,37.37825,127.12614
124,1,0,0,8,0,0,0,0,0,37.38111,127.13432,37.38135,127.13405,37.38144,127.13395
124,1,0,1,4,0,0,0,0,0,37.38146,127.13359,37.38122,127.13387,37.38113,127.13396
124,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
125,1,0,1,4,0,0,0,0,0,37.37869,127.13084,37.37848,127.13115,37.3784,127.13125
125,1,0,0,8,0,0,0,0,0,37.37839,127.1316,37.37862,127.13132,37.3787,127.13121
125,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
126,1,0,0,8,0,0,0,0,0,37.37925,127.13641,37.37949,127.13613,37.37957,127.13603
126,1,0,1,4,0,0,0,0,0,37.37959,127.13568,37.37935,127.13595,37.37927,127.13605
126,2,0,0,7,0,0,0,0,0,37.37973,127.13586,37.37948,127.13613,37.37956,127.13624
126,2,0,1,3,0,0,0,0,0,37.37911,127.13623,37.37935,127.13595,37.37927,127.13584
126,3,0,1,1,0,0,0,0,0,37.37957,127.13642,37.37935,127.13612,37.37926,127.13623
126,3,0,0,5,0,0,0,0,0,37.37928,127.13565,37.37949,127.13596,37.37958,127.13586
126,4,0,0,6,0,0,0,0,0,37.37971,127.13625,37.37949,127.13595,37.37941,127.13584
126,4,0,1,2,0,0,0,0,0,37.37913,127.13582,37.37934,127.13612,37.37942,127.13623
127,1,0,0,6,0,0,0,0,0,37.37773,127.13345,37.37751,127.13314,37.37743,127.13304
127,1,0,1,2,0,0,0,0,0,37.37715,127.13301,37.37736,127.13331,37.37744,127.13342
127,2,0,0,5,0,0,0,0,0,37.37729,127.13284,37.37751,127.13314,37.3776,127.13305
127,2,0,1,2,0,0,0,0,0,37.37715,127.13301,37.37736,127.13331,37.37744,127.13342
127,3,0,0,8,0,0,0,0,0,37.37728,127.1336,37.37751,127.13331,37.3776,127.13322
127,3,0,1,3,0,0,0,0,0,37.37714,127.13342,37.37737,127.13314,37.37729,127.13303
128,1,0,0,8,0,0,0,0,0,37.37522,127.13077,37.37546,127.1305,37.37555,127.1304
128,1,0,1,4,0,0,0,0,0,37.37557,127.13004,37.37533,127.13031,37.37524,127.13041
128,2,0,0,7,0,0,0,0,0,37.3757,127.13023,37.37546,127.1305,37.37554,127.1306
128,2,0,1,3,0,0,0,0,0,37.37508,127.13058,37.37533,127.13031,37.37525,127.1302
128,3,0,0,6,0,0,0,0,0,37.37568,127.13062,37.37547,127.13032,37.37539,127.13021
128,3,0,1,2,0,0,0,0,0,37.3751,127.13019,37.37532,127.13049,37.3754,127.1306
128,4,0,0,5,0,0,0,0,0,37.37525,127.13002,37.37547,127.13032,37.37555,127.13022
128,4,0,1,1,0,0,0,0,0,37.37554,127.13079,37.37532,127.13049,37.37523,127.13058
129,1,0,0,8,0,0,0,0,0,37.37344,127.13275,37.37368,127.13247,37.37376,127.13238
129,1,0,1,4,0,0,0,0,0,37.37379,127.13202,37.37354,127.13229,37.37346,127.13239
129,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
130,1,0,0,8,0,0,0,0,0,37.37613,127.13996,37.37636,127.13968,37.37645,127.13958
130,1,0,1,4,0,0,0,0,0,37.37647,127.13923,37.37623,127.1395,37.37614,127.1396
130,2,0,0,7,0,0,0,0,0,37.3766,127.13942,37.37636,127.13968,37.37644,127.13979
130,2,0,1,4,0,0,0,0,0,37.37647,127.13923,37.37623,127.1395,37.37614,127.1396
130,3,0,0,6,0,0,0,0,0,37.37658,127.13981,37.37637,127.13951,37.37629,127.1394
130,3,0,1,1,0,0,0,0,0,37.37644,127.13998,37.37622,127.13967,37.37613,127.13978
130,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
130,5,0,0,5,0,0,0,0,0,37.37615,127.13921,37.37637,127.13951,37.37645,127.13941
130,5,0,1,2,0,0,0,0,0,37.376,127.13937,37.37622,127.13967,37.3763,127.13978
130,6,0,0,8,0,0,0,0,0,37.37613,127.13996,37.37636,127.13968,37.37645,127.13958
130,6,0,1,3,0,0,0,0,0,37.37599,127.13978,37.37622,127.1395,37.37614,127.13939
131,1,0,0,6,0,0,0,0,0,37.37428,127.13661,37.37406,127.13631,37.37398,127.1362
131,1,0,1,2,0,0,0,0,0,37.3737,127.13618,37.37391,127.13648,37.37399,127.13659
131,2,0,0,8,0,0,0,0,0,37.37383,127.13677,37.37406,127.13648,37.37415,127.13639
131,3,0,1,2,0,0,0,0,0,37.3737,127.13618,37.37391,127.13648,37.37399,127.13659
131,3,0,0,6,0,0,0,0,0,37.37428,127.13661,37.37406,127.13631,37.37398,127.1362
131,4,0,1,3,0,0,0,0,0,37.37369,127.13659,37.37392,127.13631,37.37384,127.1362
131,4,0,0,8,0,0,0,0,0,37.37383,127.13677,37.37406,127.13648,37.37415,127.13639
132,1,0,0,6,0,0,0,0,0,37.37339,127.13538,37.37318,127.13508,37.3731,127.13497
132,1,0,1,2,0,0,0,0,0,37.37281,127.13495,37.37303,127.13525,37.37311,127.13536
132,2,0,0,5,0,0,0,0,0,37.37296,127.13478,37.37318,127.13508,37.37327,127.13499
132,2,0,1,1,0,0,0,0,0,37.37325,127.13555,37.37303,127.13525,37.37294,127.13535
132,3,0,0,7,0,0,0,0,0,37.37342,127.135,37.37317,127.13526,37.37324,127.13537
132,3,0,1,4,0,0,0,0,0,37.37329,127.13481,37.37304,127.13507,37.37295,127.13517
132,4,0,0,8,0,0,0,0,0,37.37293,127.13553,37.37317,127.13526,37.37326,127.13516
132,4,0,1,3,0,0,0,0,0,37.3728,127.13535,37.37303,127.13507,37.37296,127.13497
133,1,0,0,8,0,0,0,0,0,37.37205,127.13432,37.37229,127.13405,37.37238,127.13395
133,1,0,1,4,0,0,0,0,0,37.3724,127.13359,37.37216,127.13386,37.37207,127.13396
133,2,0,0,7,0,0,0,0,0,37.37253,127.13377,37.37229,127.13404,37.37237,127.13415
133,2,0,1,3,0,0,0,0,0,37.37192,127.13413,37.37216,127.13386,37.37208,127.13375
133,3,0,1,2,0,0,0,0,0,37.37194,127.13373,37.37215,127.13404,37.37223,127.13414
133,3,0,0,6,0,0,0,0,0,37.37252,127.13417,37.3723,127.13387,37.37222,127.13376
133,4,0,0,5,0,0,0,0,0,37.37208,127.13357,37.3723,127.13387,37.37239,127.13377
133,4,0,1,1,0,0,0,0,0,37.37237,127.13434,37.37215,127.13404,37.37207,127.13413
134,1,0,0,6,0,0,0,0,0,37.37184,127.13323,37.37163,127.13292,37.37156,127.13281
134,1,0,1,2,0,0,0,0,0,37.37128,127.13276,37.37148,127.13308,37.37155,127.13319
134,2,0,1,1,0,0,0,0,0,37.3717,127.13339,37.37148,127.13309,37.3714,127.13319
134,3,0,1,3,0,0,0,0,0,37.37125,127.13319,37.37149,127.13292,37.37142,127.1328
135,1,0,0,6,0,0,0,0,0,37.37456,127.1428,37.37465,127.14241,37.3747,127.14228
135,1,0,1,2,0,0,0,0,0,37.3746,127.14196,37.37446,127.14233,37.37443,127.14247
135,2,0,0,5,0,0,0,0,0,37.37478,127.14206,37.37464,127.14243,37.37475,127.14248
135,2,0,1,1,0,0,0,0,0,37.37437,127.14274,37.37446,127.14234,37.37435,127.14229
135,3,0,0,8,0,0,0,0,0,37.37422,127.14235,37.37452,127.14249,37.37463,127.14254
135,3,0,1,3,0,0,0,0,0,37.37429,127.14212,37.37459,127.14226,37.37464,127.14213
135,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
135,5,0,0,7,0,0,0,0,0,37.37483,127.14263,37.37452,127.14249,37.37449,127.14264
135,5,0,1,4,0,0,0,0,0,37.37489,127.1424,37.37459,127.14226,37.37448,127.14221
136,1,0,0,8,0,0,0,0,0,37.37256,127.1414,37.3728,127.14167,37.37291,127.14173
136,1,0,1,4,0,0,0,0,0,37.37321,127.14161,37.3729,127.14147,37.37282,127.14137
136,2,0,1,1,0,0,0,0,0,37.37267,127.14193,37.37277,127.14154,37.37269,127.14144
136,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
137,1,0,0,8,0,0,0,0,0,37.37185,127.14052,37.37207,127.14082,37.37216,127.14092
137,1,0,1,4,0,0,0,0,0,37.37245,127.14092,37.37221,127.14064,37.37213,127.14053
137,2,0,0,8,0,0,0,0,0,37.37185,127.14052,37.37207,127.14082,37.37216,127.14092
137,2,0,1,3,0,0,0,0,0,37.372,127.14035,37.37222,127.14065,37.37227,127.14052
137,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
138,1,0,0,6,0,0,0,0,0,37.37042,127.13815,37.37021,127.13784,37.37013,127.13773
138,1,0,1,2,0,0,0,0,0,37.36985,127.13771,37.37006,127.13801,37.37014,127.13812
138,2,0,0,7,0,0,0,0,0,37.37044,127.13774,37.3702,127.13802,37.37028,127.13813
139,1,0,0,7,0,0,0,0,0,37.3698,127.13685,37.36956,127.13712,37.36964,127.13723
139,1,0,1,4,0,0,0,0,0,37.36967,127.13667,37.36943,127.13694,37.36935,127.13704
139,2,0,0,6,0,0,0,0,0,37.36979,127.13725,37.36957,127.13695,37.36949,127.13684
139,2,0,1,1,0,0,0,0,0,37.36964,127.13742,37.36942,127.13711,37.36934,127.13721
139,3,0,0,5,0,0,0,0,0,37.36935,127.13665,37.36957,127.13695,37.36966,127.13685
139,3,0,1,2,0,0,0,0,0,37.3692,127.13682,37.36942,127.13711,37.3695,127.13722
139,4,0,1,4,0,0,0,0,0,37.36967,127.13667,37.36943,127.13694,37.36935,127.13704
139,4,0,0,8,0,0,0,0,0,37.36933,127.1374,37.36957,127.13712,37.36965,127.13702
140,1,0,0,8,0,0,0,0,0,37.37148,127.14428,37.37173,127.14401,37.37181,127.14391
140,1,0,1,4,0,0,0,0,0,37.37181,127.14354,37.37159,127.14383,37.3715,127.14393
140,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
141,1,0,0,8,0,0,0,0,0,37.37185,127.14743,37.37216,127.14732,37.37226,127.14724
141,1,0,1,3,0,0,0,0,0,37.37179,127.14719,37.3721,127.14708,37.37206,127.14694
141,2,0,0,8,0,0,0,0,0,37.37185,127.14743,37.37216,127.14732,37.37226,127.14724
141,2,0,1,4,0,0,0,0,0,37.37235,127.14688,37.37208,127.14709,37.37197,127.14713
141,3,0,0,7,0,0,0,0,0,37.37246,127.14709,37.37218,127.1473,37.37227,127.1474
141,3,0,1,4,0,0,0,0,0,37.37235,127.14688,37.37208,127.14709,37.37197,127.14713
141,4,0,0,5,0,0,0,0,0,37.3721,127.14677,37.37222,127.14715,37.37232,127.14707
141,4,0,1,2,0,0,0,0,0,37.37191,127.14687,37.37204,127.14725,37.37213,127.14734
141,5,0,1,1,0,0,0,0,0,37.37232,127.14755,37.37207,127.14729,37.37196,127.14733
141,5,0,0,6,0,0,0,0,0,37.37244,127.14736,37.37219,127.1471,37.37215,127.14697
142,1,0,0,6,0,0,0,0,0,37.37124,127.14491,37.37104,127.14459,37.37096,127.14448
142,1,0,1,2,0,0,0,0,0,37.37067,127.14445,37.37089,127.14476,37.37096,127.14487
142,2,0,0,7,0,0,0,0,0,37.37127,127.1445,37.37102,127.14477,37.3711,127.14488
142,2,0,1,4,0,0,0,0,0,37.37114,127.14431,37.3709,127.14458,37.37081,127.14467
142,3,0,0,8,0,0,0,0,0,37.37077,127.14503,37.37102,127.14477,37.37111,127.14467
142,3,0,1,3,0,0,0,0,0,37.37065,127.14484,37.3709,127.14458,37.37082,127.14447
142,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
143,1,0,0,6,0,0,0,0,0,37.37068,127.1441,37.37046,127.1438,37.37039,127.14369
143,1,0,1,2,0,0,0,0,0,37.3701,127.14366,37.37032,127.14396,37.37039,127.14407
143,2,0,0,8,0,0,0,0,0,37.37021,127.14424,37.37046,127.14397,37.37054,127.14386
143,2,0,1,3,0,0,0,0,0,37.37008,127.14406,37.37032,127.14379,37.37025,127.14368
143,3,0,0,8,0,0,0,0,0,37.37021,127.14424,37.37046,127.14397,37.37054,127.14386
143,3,0,1,3,0,0,0,0,0,37.37008,127.14406,37.37032,127.14379,37.37025,127.14368
143,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
144,1,0,0,6,0,0,0,0,0,37.3697,127.14271,37.36948,127.14241,37.36941,127.1423
144,1,0,1,2,0,0,0,0,0,37.36912,127.14227,37.36934,127.14258,37.36941,127.14269
144,2,0,0,7,0,0,0,0,0,37.36971,127.1423,37.36948,127.14258,37.36956,127.14269
144,2,0,1,4,0,0,0,0,0,37.36957,127.14212,37.36934,127.1424,37.36925,127.1425
144,3,0,0,8,0,0,0,0,0,37.36923,127.14285,37.36948,127.14259,37.36956,127.14248
144,3,0,1,3,0,0,0,0,0,37.3691,127.14267,37.36934,127.1424,37.36927,127.14229
144,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
145,1,0,0,8,0,0,0,0,0,37.3676,127.1406,37.36783,127.14032,37.36789,127.14019
145,1,0,1,4,0,0,0,0,0,37.36784,127.13981,37.36768,127.14017,37.3676,127.14027
145,2,0,0,7,0,0,0,0,0,37.36801,127.13994,37.36785,127.14029,37.36793,127.1404
145,2,0,1,4,0,0,0,0,0,37.36784,127.13981,37.36768,127.14017,37.3676,127.14027
145,3,0,1,1,0,0,0,0,0,37.36791,127.14061,37.36769,127.14031,37.36761,127.14041
146,1,0,0,8,0,0,0,0,0,37.37071,127.14784,37.37102,127.14773,37.37113,127.14769
146,1,0,1,4,0,0,0,0,0,37.37128,127.14738,37.37097,127.14749,37.37085,127.14753
146,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
147,1,0,0,7,0,0,0,0,0,37.36919,127.14854,37.3689,127.14874,37.36896,127.14887
147,1,0,1,3,0,0,0,0,0,37.36853,127.14876,37.3688,127.14853,37.36875,127.1484
147,2,0,0,8,0,0,0,0,0,37.36865,127.14897,37.36891,127.14874,37.36901,127.14866
147,2,0,1,3,0,0,0,0,0,37.36853,127.14876,37.3688,127.14853,37.36875,127.1484
147,3,0,0,8,0,0,0,0,0,37.36865,127.14897,37.36891,127.14874,37.36901,127.14866
147,3,0,1,4,0,0,0,0,0,37.36909,127.14833,37.36881,127.14853,37.36871,127.14861
147,4,0,1,3,0,0,0,0,0,37.36853,127.14876,37.3688,127.14853,37.36875,127.1484
148,1,0,0,6,0,0,0,0,0,37.36787,127.14607,37.36767,127.14575,37.36758,127.14565
148,1,0,1,2,0,0,0,0,0,37.36729,127.14563,37.36752,127.14592,37.36759,127.14603
148,2,0,0,7,0,0,0,0,0,37.3679,127.14565,37.36765,127.14592,37.36773,127.14604
148,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
149,1,0,0,6,0,0,0,0,0,37.36818,127.1467,37.36803,127.14634,37.36796,127.14622
149,1,0,1,2,0,0,0,0,0,37.36766,127.14615,37.36787,127.14647,37.36792,127.1466
149,2,0,1,3,0,0,0,0,0,37.36762,127.14653,37.36789,127.14629,37.36781,127.14618
150,1,0,0,6,0,0,0,0,0,37.36639,127.14251,37.36648,127.14212,37.36656,127.142
150,1,0,1,2,0,0,0,0,0,37.36652,127.14169,37.36631,127.142,37.36628,127.14214
150,2,0,1,3,0,0,0,0,0,37.36613,127.1418,37.36642,127.14197,37.3665,127.14186
150,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
151,1,0,0,6,0,0,0,0,0,37.38046,127.1146,37.38025,127.11429,37.38017,127.11418
151,1,0,1,2,0,0,0,0,0,37.37988,127.11416,37.3801,127.11446,37.38018,127.11457
151,2,0,1,3,0,0,0,0,0,37.37987,127.11456,37.38011,127.11429,37.38003,127.11418
152,1,0,0,6,0,0,0,0,0,37.37886,127.11239,37.37864,127.11209,37.37856,127.11198
152,1,0,1,2,0,0,0,0,0,37.37827,127.11196,37.37849,127.11225,37.37857,127.11236
152,2,0,1,3,0,0,0,0,0,37.37826,127.11236,37.37849,127.11208,37.37841,127.11197
153,1,0,0,8,0,0,0,0,0,37.37521,127.12217,37.37545,127.12191,37.37554,127.12181
153,1,0,1,4,0,0,0,0,0,37.37557,127.12145,37.37533,127.12172,37.37524,127.12181
153,2,0,1,3,0,0,0,0,0,37.37508,127.12198,37.37532,127.12172,37.37525,127.12161
153,3,0,0,5,0,0,0,0,0,37.37524,127.12143,37.37546,127.12173,37.37555,127.12163
154,1,0,0,6,0,0,0,0,0,37.37433,127.12017,37.37412,127.11987,37.37404,127.11976
154,1,0,1,2,0,0,0,0,0,37.37375,127.11973,37.37397,127.12004,37.37405,127.12015
154,2,0,1,2,0,0,0,0,0,37.37375,127.11973,37.37397,127.12004,37.37405,127.12015
154,2,0,0,5,0,0,0,0,0,37.3739,127.11957,37.37412,127.11988,37.3742,127.11978
154,3,0,0,8,0,0,0,0,0,37.37387,127.12032,37.37411,127.12005,37.3742,127.11995
154,3,0,1,3,0,0,0,0,0,37.37374,127.12014,37.37397,127.11987,37.3739,127.11976
155,1,0,0,6,0,0,0,0,0,37.3738,127.11943,37.37359,127.11912,37.37351,127.11901
155,1,0,1,2,0,0,0,0,0,37.37322,127.11898,37.37344,127.11929,37.37352,127.1194
155,2,0,1,1,0,0,0,0,0,37.37365,127.11959,37.37344,127.11929,37.37335,127.11938
155,2,0,0,5,0,0,0,0,0,37.37337,127.11882,37.37359,127.11912,37.37367,127.11902
155,3,0,0,8,0,0,0,0,0,37.37334,127.11957,37.37358,127.1193,37.37367,127.1192
155,3,0,1,3,0,0,0,0,0,37.3732,127.11938,37.37345,127.11911,37.37337,127.119
155,4,0,0,5,0,0,0,0,0,37.37337,127.11882,37.37359,127.11912,37.37367,127.11902
155,4,0,1,2,0,0,0,0,0,37.37322,127.11898,37.37344,127.11929,37.37352,127.1194
156,1,0,0,8,0,0,0,0,0,37.37148,127.11696,37.37172,127.11668,37.37181,127.11658
156,1,0,1,4,0,0,0,0,0,37.37183,127.11623,37.37158,127.1165,37.3715,127.1166
156,2,0,1,3,0,0,0,0,0,37.37134,127.11678,37.37158,127.1165,37.3715,127.11639
156,2,0,0,7,0,0,0,0,0,37.37196,127.11642,37.37171,127.11668,37.37179,127.11679
156,3,0,0,6,0,0,0,0,0,37.37194,127.11681,37.37172,127.11651,37.37164,127.1164
156,3,0,1,2,0,0,0,0,0,37.37136,127.11637,37.37157,127.11667,37.37165,127.11678
156,4,0,0,5,0,0,0,0,0,37.3715,127.11621,37.37172,127.11651,37.37181,127.11641
156,4,0,1,1,0,0,0,0,0,37.37179,127.11698,37.37157,127.11667,37.37149,127.11677
157,1,0,0,8,0,0,0,0,0,37.37193,127.12238,37.37222,127.12219,37.37231,127.12209
157,1,0,1,4,0,0,0,0,0,37.37235,127.12172,37.37211,127.12199,37.372,127.12206
157,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
158,1,0,0,5,0,0,0,0,0,37.37184,127.12526,37.37205,127.12556,37.37214,127.12546
158,1,0,1,2,0,0,0,0,0,37.37169,127.12542,37.3719,127.12573,37.37198,127.12584
158,2,0,0,6,0,0,0,0,0,37.37227,127.12587,37.37205,127.12556,37.37197,127.12545
158,2,0,1,1,0,0,0,0,0,37.37212,127.12603,37.3719,127.12573,37.37181,127.12582
158,3,0,1,4,0,0,0,0,0,37.37215,127.12528,37.37191,127.12555,37.37182,127.12565
158,3,0,0,8,0,0,0,0,0,37.3718,127.12601,37.37204,127.12574,37.37213,127.12564
158,4,0,0,7,0,0,0,0,0,37.37228,127.12546,37.37204,127.12574,37.37212,127.12585
158,4,0,1,3,0,0,0,0,0,37.37167,127.12582,37.37191,127.12555,37.37183,127.12544
159,1,0,0,6,0,0,0,0,0,37.37048,127.12335,37.37027,127.12305,37.37019,127.12294
159,1,0,1,2,0,0,0,0,0,37.3699,127.12291,37.37012,127.12321,37.3702,127.12332
159,2,0,0,5,0,0,0,0,0,37.37004,127.12274,37.37026,127.12304,37.37035,127.12295
159,2,0,1,2,0,0,0,0,0,37.3699,127.12291,37.37012,127.12321,37.3702,127.12332
159,3,0,0,8,0,0,0,0,0,37.37003,127.1235,37.37026,127.12322,37.37035,127.12312
159,3,0,1,3,0,0,0,0,0,37.36989,127.12333,37.37012,127.12304,37.37004,127.12293
160,1,0,1,4,0,0,0,0,0,37.36868,127.12047,37.36844,127.12074,37.36835,127.12084
160,1,0,0,8,0,0,0,0,0,37.36834,127.1212,37.36857,127.12092,37.36866,127.12083
160,2,0,1,3,0,0,0,0,0,37.3682,127.12102,37.36844,127.12074,37.36836,127.12063
160,2,0,0,7,0,0,0,0,0,37.36881,127.12065,37.36857,127.12093,37.36865,127.12103
160,3,0,0,6,0,0,0,0,0,37.3688,127.12105,37.36858,127.12075,37.3685,127.12064
160,3,0,1,1,0,0,0,0,0,37.36865,127.12122,37.36843,127.12092,37.36835,127.12102
160,4,0,0,5,0,0,0,0,0,37.36836,127.12045,37.36858,127.12075,37.36866,127.12065
160,4,0,1,2,0,0,0,0,0,37.36821,127.12061,37.36843,127.12092,37.36851,127.12102
161,1,0,0,8,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
161,1,0,1,4,0,0,0,0,0,37.36795,127.12132,37.36771,127.1216,37.36779,127.12171
161,2,0,0,5,0,0,0,0,0,37.36761,127.12132,37.36785,127.1216,37.36793,127.1215
162,1,0,0,8,0,0,0,0,0,37.37029,127.12768,37.37053,127.1274,37.37062,127.1273
162,1,0,1,4,0,0,0,0,0,37.37064,127.12695,37.37039,127.12721,37.37031,127.12731
162,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
162,3,0,1,4,0,0,0,0,0,37.37064,127.12695,37.37039,127.12721,37.37031,127.12731
162,3,0,0,8,0,0,0,0,0,37.37029,127.12768,37.37053,127.1274,37.37062,127.1273
162,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
163,1,0,1,4,0,0,0,0,0,37.36944,127.12897,37.3692,127.1287,37.3691,127.12863
163,1,0,0,8,0,0,0,0,0,37.3688,127.1287,37.36909,127.1289,37.36917,127.129
163,2,0,0,7,0,0,0,0,0,37.36931,127.12916,37.36907,127.12889,37.36898,127.12898
163,2,0,1,4,0,0,0,0,0,37.36944,127.12897,37.3692,127.1287,37.3691,127.12863
163,3,0,0,6,0,0,0,0,0,37.36896,127.12916,37.3692,127.12888,37.36929,127.12879
163,3,0,1,1,0,0,0,0,0,37.36883,127.12898,37.36907,127.1287,37.36897,127.12863
163,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
163,5,0,0,5,0,0,0,0,0,37.36945,127.12863,37.3692,127.12889,37.36929,127.12899
163,5,0,1,2,0,0,0,0,0,37.36932,127.12844,37.36907,127.1287,37.36898,127.1288
163,6,0,1,3,0,0,0,0,0,37.3689,127.12849,37.36918,127.12869,37.36927,127.12859
163,6,0,0,8,0,0,0,0,0,37.3688,127.1287,37.36909,127.1289,37.36917,127.129
164,1,0,0,8,0,0,0,0,0,37.36749,127.12774,37.36776,127.12797,37.36786,127.12804
164,1,0,1,4,0,0,0,0,0,37.36815,127.12796,37.36786,127.12776,37.36776,127.12768
164,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
165,1,0,0,8,0,0,0,0,0,37.36681,127.12706,37.36702,127.12736,37.36712,127.12744
165,1,0,1,4,0,0,0,0,0,37.36742,127.12739,37.36715,127.12717,37.36707,127.12706
165,2,0,0,7,0,0,0,0,0,37.36731,127.1276,37.36704,127.12738,37.36696,127.12748
165,2,0,1,3,0,0,0,0,0,37.36695,127.12689,37.36717,127.12719,37.36726,127.12709
165,3,0,0,6,0,0,0,0,0,37.36694,127.12765,37.36717,127.12736,37.36725,127.12726
165,3,0,1,1,0,0,0,0,0,37.3668,127.12747,37.36703,127.12718,37.36695,127.12707
165,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
166,1,0,1,4,0,0,0,0,0,37.36666,127.12649,37.36644,127.12619,37.36636,127.12608
166,1,0,0,8,0,0,0,0,0,37.36608,127.12606,37.3663,127.12636,37.36638,127.12647
166,2,0,0,8,0,0,0,0,0,37.36608,127.12606,37.3663,127.12636,37.36638,127.12647
166,2,0,1,4,0,0,0,0,0,37.36666,127.12649,37.36644,127.12619,37.36636,127.12608
166,3,0,0,5,0,0,0,0,0,37.36668,127.12611,37.36643,127.12637,37.36651,127.12648
166,3,0,1,2,0,0,0,0,0,37.36655,127.12592,37.36631,127.12618,37.36622,127.12628
166,4,0,1,1,0,0,0,0,0,37.36606,127.12646,37.3663,127.12618,37.36622,127.12607
167,1,0,0,8,0,0,0,0,0,37.36484,127.12439,37.36508,127.12467,37.36516,127.12478
167,1,0,1,4,0,0,0,0,0,37.36544,127.1248,37.36522,127.1245,37.36513,127.12439
